"","playlist_id","playlist_name","playlist_img","playlist_owner_name","playlist_owner_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.id","analysis_url","time_signature","added_at","is_local","primary_color","added_by.href","added_by.id","added_by.type","added_by.uri","added_by.external_urls.spotify","track.disc_number","track.duration_ms","track.episode","track.explicit","track.href","track.is_local","track.name","track.popularity","track.preview_url","track.track","track.track_number","track.type","track.uri","track.album.album_type","track.album.href","track.album.id","track.album.name","track.album.release_date","track.album.release_date_precision","track.album.total_tracks","track.album.type","track.album.uri","track.album.external_urls.spotify","track.external_ids.isrc","track.external_urls.spotify","video_thumbnail.url","key_name","mode_name","key_mode"
"216","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.565,0.796,4,-8.752,0,0.045,0.0933,1.38e-05,0.243,0.723,122.312,"3qy4FZ9nzsjSmVOBMZCUed","https://api.spotify.com/v1/audio-analysis/3qy4FZ9nzsjSmVOBMZCUed",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,279958,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3qy4FZ9nzsjSmVOBMZCUed",FALSE,"Tattoo'd Lady",41,NA,TRUE,1,"track","spotify:track:3qy4FZ9nzsjSmVOBMZCUed","album","https://api.spotify.com/v1/albums/4lC6XXj4Cq9rsaJh7EghRg","4lC6XXj4Cq9rsaJh7EghRg","Tattoo (Remastered 2017)","1973-11-11","day",10,"album","spotify:album:4lC6XXj4Cq9rsaJh7EghRg","https://open.spotify.com/album/4lC6XXj4Cq9rsaJh7EghRg","GBUM71800064","https://open.spotify.com/track/3qy4FZ9nzsjSmVOBMZCUed",NA,"E","minor","E minor"
"217","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.623,0.623,11,-8.403,0,0.0392,0.848,0.00114,0.0572,0.604,89.031,"7egQm3o9Qem3FhzUNi66rI","https://api.spotify.com/v1/audio-analysis/7egQm3o9Qem3FhzUNi66rI",3,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,192661,FALSE,FALSE,"https://api.spotify.com/v1/tracks/7egQm3o9Qem3FhzUNi66rI",FALSE,"It Hurts Me Too",41,"https://p.scdn.co/mp3-preview/1a58996206b55acf852aacab7c9d0caf4c60c293?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,6,"track","spotify:track:7egQm3o9Qem3FhzUNi66rI","album","https://api.spotify.com/v1/albums/1po8PLsiylhu2cuvR1Xw3L","1po8PLsiylhu2cuvR1Xw3L","Street Talkin'","1975-01-07","day",7,"album","spotify:album:1po8PLsiylhu2cuvR1Xw3L","https://open.spotify.com/album/1po8PLsiylhu2cuvR1Xw3L","QM4TX1843295","https://open.spotify.com/track/7egQm3o9Qem3FhzUNi66rI",NA,"B","minor","B minor"
"218","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.409,0.849,7,-7.711,1,0.0531,0.102,0.889,0.141,0.904,137.018,"55u4NSV62uOjfTySS4Fi6i","https://api.spotify.com/v1/audio-analysis/55u4NSV62uOjfTySS4Fi6i",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,298666,FALSE,FALSE,"https://api.spotify.com/v1/tracks/55u4NSV62uOjfTySS4Fi6i",FALSE,"Freeway Jam",40,"https://p.scdn.co/mp3-preview/f8808637b487a1f627542b36f52f4cbb018a27ac?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,8,"track","spotify:track:55u4NSV62uOjfTySS4Fi6i","album","https://api.spotify.com/v1/albums/6fhTDVBs7qeoP3254hMu6u","6fhTDVBs7qeoP3254hMu6u","Blow By Blow","1975-03-29","day",9,"album","spotify:album:6fhTDVBs7qeoP3254hMu6u","https://open.spotify.com/album/6fhTDVBs7qeoP3254hMu6u","USSM19906466","https://open.spotify.com/track/55u4NSV62uOjfTySS4Fi6i",NA,"G","major","G major"
"219","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.398,0.423,2,-10.813,1,0.03,0.306,0.177,0.106,0.205,128.894,"2kLUV1CN43PzxvEmpscZ45","https://api.spotify.com/v1/audio-analysis/2kLUV1CN43PzxvEmpscZ45",3,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,440946,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2kLUV1CN43PzxvEmpscZ45",FALSE,"Sure Got Cold After the Rain Fell",39,"https://p.scdn.co/mp3-preview/831bf229d61b60b2a5daaa5ba0aa9a22888f25a4?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,8,"track","spotify:track:2kLUV1CN43PzxvEmpscZ45","album","https://api.spotify.com/v1/albums/084ZK8EqqBrMgQGaor0tF2","084ZK8EqqBrMgQGaor0tF2","Rio Grande Mud","1972-04-04","day",10,"album","spotify:album:084ZK8EqqBrMgQGaor0tF2","https://open.spotify.com/album/084ZK8EqqBrMgQGaor0tF2","USWB11301057","https://open.spotify.com/track/2kLUV1CN43PzxvEmpscZ45",NA,"D","major","D major"
"220","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.728,0.054,11,-22.557,0,0.038,0.91,0.048,0.12,0.425,78.033,"1BjYNhg7JhVfQdxqEThBwn","https://api.spotify.com/v1/audio-analysis/1BjYNhg7JhVfQdxqEThBwn",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,338333,FALSE,FALSE,"https://api.spotify.com/v1/tracks/1BjYNhg7JhVfQdxqEThBwn",FALSE,"Long Way Home",38,NA,TRUE,13,"track","spotify:track:1BjYNhg7JhVfQdxqEThBwn","album","https://api.spotify.com/v1/albums/2L0UmVlogWkTQL7WCatEha","2L0UmVlogWkTQL7WCatEha","Long Way Home","1996-01-01","day",13,"album","spotify:album:2L0UmVlogWkTQL7WCatEha","https://open.spotify.com/album/2L0UmVlogWkTQL7WCatEha","FRZ029503460","https://open.spotify.com/track/1BjYNhg7JhVfQdxqEThBwn",NA,"B","minor","B minor"
"221","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.593,0.864,7,-7.829,1,0.032,0.0607,0.00028,0.114,0.785,96.361,"14RtX37onWzSyGDxrVEjnH","https://api.spotify.com/v1/audio-analysis/14RtX37onWzSyGDxrVEjnH",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,210826,FALSE,FALSE,"https://api.spotify.com/v1/tracks/14RtX37onWzSyGDxrVEjnH",FALSE,"I Ain't Superstitious",38,NA,TRUE,2,"track","spotify:track:14RtX37onWzSyGDxrVEjnH","album","https://api.spotify.com/v1/albums/0Ja5leAzA5UZPhQC07U10l","0Ja5leAzA5UZPhQC07U10l","The London Howlin’ Wolf Sessions (Deluxe Edition)","1971-08-01","day",28,"album","spotify:album:0Ja5leAzA5UZPhQC07U10l","https://open.spotify.com/album/0Ja5leAzA5UZPhQC07U10l","USMC17018692","https://open.spotify.com/track/14RtX37onWzSyGDxrVEjnH",NA,"G","major","G major"
"222","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.509,0.53,8,-15.929,0,0.0389,0.14,0.00456,0.321,0.969,123.037,"4bSX7lBKZlyIVP4cHJVhna","https://api.spotify.com/v1/audio-analysis/4bSX7lBKZlyIVP4cHJVhna",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,219066,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4bSX7lBKZlyIVP4cHJVhna",FALSE,"Wild About You, Baby",37,"https://p.scdn.co/mp3-preview/cb638c6ddecda7ddf1c551ddbe6a34ee67ffba96?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,7,"track","spotify:track:4bSX7lBKZlyIVP4cHJVhna","album","https://api.spotify.com/v1/albums/3whc6JMkDLZMngoWFIMJYV","3whc6JMkDLZMngoWFIMJYV","Hound Dog Taylor and The Houserockers","1971-08-01","day",12,"album","spotify:album:3whc6JMkDLZMngoWFIMJYV","https://open.spotify.com/album/3whc6JMkDLZMngoWFIMJYV","USARL7170107","https://open.spotify.com/track/4bSX7lBKZlyIVP4cHJVhna",NA,"G#","minor","G# minor"
"223","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.272,0.546,0,-9.06,1,0.0435,0.218,0.0495,0.247,0.63,184.996,"6tPZzx5GfGTAG4ehDYnL7b","https://api.spotify.com/v1/audio-analysis/6tPZzx5GfGTAG4ehDYnL7b",3,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,255066,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6tPZzx5GfGTAG4ehDYnL7b",FALSE,"Blues for Nothing",33,"https://p.scdn.co/mp3-preview/4207d50d454d52fd9e939ab6fb504dbaffec5c25?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,12,"track","spotify:track:6tPZzx5GfGTAG4ehDYnL7b","album","https://api.spotify.com/v1/albums/6bdy2PnssuzDkldvAOjVmj","6bdy2PnssuzDkldvAOjVmj","Super Session (with Al Kooper & Stephen Stills)","1968","year",13,"album","spotify:album:6bdy2PnssuzDkldvAOjVmj","https://open.spotify.com/album/6bdy2PnssuzDkldvAOjVmj","USSM16800010","https://open.spotify.com/track/6tPZzx5GfGTAG4ehDYnL7b",NA,"C","major","C major"
"224","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.502,0.659,2,-7.473,1,0.0416,0.701,0.000225,0.115,0.841,101.382,"3JPC78sNlPaiZ1NgztXW2Q","https://api.spotify.com/v1/audio-analysis/3JPC78sNlPaiZ1NgztXW2Q",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,150667,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3JPC78sNlPaiZ1NgztXW2Q",FALSE,"Shake Your Money Maker",36,"https://p.scdn.co/mp3-preview/02b24d114542215c1f5e16f73fd5d8937be04ca9?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,11,"track","spotify:track:3JPC78sNlPaiZ1NgztXW2Q","album","https://api.spotify.com/v1/albums/2EtFRWTnIw4nLsMI3KZcQq","2EtFRWTnIw4nLsMI3KZcQq","Dust My Broom","2002","year",15,"album","spotify:album:2EtFRWTnIw4nLsMI3KZcQq","https://open.spotify.com/album/2EtFRWTnIw4nLsMI3KZcQq","USA560522344","https://open.spotify.com/track/3JPC78sNlPaiZ1NgztXW2Q",NA,"D","major","D major"
"225","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.656,0.396,8,-13.577,1,0.0329,0.817,0.133,0.127,0.798,132.088,"6bl7UHHcx1OY9tbvvnSssc","https://api.spotify.com/v1/audio-analysis/6bl7UHHcx1OY9tbvvnSssc",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,170000,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6bl7UHHcx1OY9tbvvnSssc",FALSE,"T-Bone Shuffle",32,"https://p.scdn.co/mp3-preview/0e04073bbd308088d9854b972b3f40a1bd2a25a5?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,3,"track","spotify:track:6bl7UHHcx1OY9tbvvnSssc","album","https://api.spotify.com/v1/albums/1YPBXkcPa4KYio6Ziyp7d3","1YPBXkcPa4KYio6Ziyp7d3","T-Bone Blues","2005-03-29","day",15,"album","spotify:album:1YPBXkcPa4KYio6Ziyp7d3","https://open.spotify.com/album/1YPBXkcPa4KYio6Ziyp7d3","USAT20106118","https://open.spotify.com/track/6bl7UHHcx1OY9tbvvnSssc",NA,"G#","major","G# major"
"226","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.515,0.325,9,-13.498,0,0.0305,0.763,0.912,0.122,0.553,68.804,"4W5I9ht9ZzD2uvCTMIuhVG","https://api.spotify.com/v1/audio-analysis/4W5I9ht9ZzD2uvCTMIuhVG",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,161479,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4W5I9ht9ZzD2uvCTMIuhVG",FALSE,"Blue Guitar",32,"https://p.scdn.co/mp3-preview/36ad3f6500567a1ef128401fc263accbb0e36e03?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,12,"track","spotify:track:4W5I9ht9ZzD2uvCTMIuhVG","album","https://api.spotify.com/v1/albums/3Ln9Dp42I8Y0GiY6eFSwUP","3Ln9Dp42I8Y0GiY6eFSwUP","Blue Guitar","2006-10-11","day",21,"album","spotify:album:3Ln9Dp42I8Y0GiY6eFSwUP","https://open.spotify.com/album/3Ln9Dp42I8Y0GiY6eFSwUP","US2Y30622281","https://open.spotify.com/track/4W5I9ht9ZzD2uvCTMIuhVG",NA,"A","minor","A minor"
"227","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.576,0.327,7,-15.424,1,0.0461,0.255,0.77,0.409,0.543,83.367,"1bpVZUSTlNXqelXHrN1mwI","https://api.spotify.com/v1/audio-analysis/1bpVZUSTlNXqelXHrN1mwI",3,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,306000,FALSE,FALSE,"https://api.spotify.com/v1/tracks/1bpVZUSTlNXqelXHrN1mwI",FALSE,"John's Blues",30,NA,TRUE,4,"track","spotify:track:1bpVZUSTlNXqelXHrN1mwI","album","https://api.spotify.com/v1/albums/6rwY78ocBwZYi3OhapYyfw","6rwY78ocBwZYi3OhapYyfw","Roy Buchanan","1972-08-01","day",8,"album","spotify:album:6rwY78ocBwZYi3OhapYyfw","https://open.spotify.com/album/6rwY78ocBwZYi3OhapYyfw","USPR37287056","https://open.spotify.com/track/1bpVZUSTlNXqelXHrN1mwI",NA,"G","major","G major"
"228","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.353,0.921,2,-8.303,1,0.0644,0.00118,0.0122,0.327,0.556,103.156,"0mew0kA2gBAqtEleoaDiK8","https://api.spotify.com/v1/audio-analysis/0mew0kA2gBAqtEleoaDiK8",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,375681,FALSE,FALSE,"https://api.spotify.com/v1/tracks/0mew0kA2gBAqtEleoaDiK8",FALSE,"Cradle Rock",30,NA,TRUE,2,"track","spotify:track:0mew0kA2gBAqtEleoaDiK8","album","https://api.spotify.com/v1/albums/4lC6XXj4Cq9rsaJh7EghRg","4lC6XXj4Cq9rsaJh7EghRg","Tattoo (Remastered 2017)","1973-11-11","day",10,"album","spotify:album:4lC6XXj4Cq9rsaJh7EghRg","https://open.spotify.com/album/4lC6XXj4Cq9rsaJh7EghRg","GBUM71706790","https://open.spotify.com/track/0mew0kA2gBAqtEleoaDiK8",NA,"D","major","D major"
"229","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.353,0.517,11,-10.262,1,0.0883,0.289,0.0486,0.844,0.557,174.537,"2iRvnj638AaNON730B5yIs","https://api.spotify.com/v1/audio-analysis/2iRvnj638AaNON730B5yIs",3,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,910573,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2iRvnj638AaNON730B5yIs",FALSE,"Blues At Sunrise",29,NA,TRUE,6,"track","spotify:track:2iRvnj638AaNON730B5yIs","album","https://api.spotify.com/v1/albums/0NVSx5grH054ZMpiOYieyb","0NVSx5grH054ZMpiOYieyb","In Session","1999-01-01","day",11,"album","spotify:album:0NVSx5grH054ZMpiOYieyb","https://open.spotify.com/album/0NVSx5grH054ZMpiOYieyb","USFI89900182","https://open.spotify.com/track/2iRvnj638AaNON730B5yIs",NA,"B","major","B major"
"230","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.659,0.42,0,-13.075,1,0.0443,0.36,0.0133,0.128,0.456,140.849,"6b6UMqPedWI2oOvPfEP7I6","https://api.spotify.com/v1/audio-analysis/6b6UMqPedWI2oOvPfEP7I6",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,373000,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6b6UMqPedWI2oOvPfEP7I6",FALSE,"Ventilator Blues",33,"https://p.scdn.co/mp3-preview/c7a5f889cf127a93f0fded29cca858f4af29759c?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,7,"track","spotify:track:6b6UMqPedWI2oOvPfEP7I6","compilation","https://api.spotify.com/v1/albums/202sAEHP90qOJ4wFQF5RO9","202sAEHP90qOJ4wFQF5RO9","All Blues'd Up: Songs of the Rolling Stones","2002-08-27","day",13,"album","spotify:album:202sAEHP90qOJ4wFQF5RO9","https://open.spotify.com/album/202sAEHP90qOJ4wFQF5RO9","USCMG0301853","https://open.spotify.com/track/6b6UMqPedWI2oOvPfEP7I6",NA,"C","major","C major"
"231","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.528,0.432,10,-7.913,1,0.0305,0.803,0,0.156,0.502,83.159,"5m57WfsR7tbGs22SmE6OSX","https://api.spotify.com/v1/audio-analysis/5m57WfsR7tbGs22SmE6OSX",3,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,195693,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5m57WfsR7tbGs22SmE6OSX",FALSE,"Cuttin' In",29,"https://p.scdn.co/mp3-preview/51a262312d77dcfa6c9fa5add2d75450c0abba89?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,1,"track","spotify:track:5m57WfsR7tbGs22SmE6OSX","album","https://api.spotify.com/v1/albums/4TxbXyp5SZGPxZoKCll7ZF","4TxbXyp5SZGPxZoKCll7ZF","Vivid Sound","1963","year",12,"album","spotify:album:4TxbXyp5SZGPxZoKCll7ZF","https://open.spotify.com/album/4TxbXyp5SZGPxZoKCll7ZF","USACU0500318","https://open.spotify.com/track/5m57WfsR7tbGs22SmE6OSX",NA,"A#","major","A# major"
"232","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.494,0.6,4,-10.411,0,0.0455,0.225,0.00127,0.277,0.702,95.305,"7ELwHVSWfMNy4zEq1IIbWu","https://api.spotify.com/v1/audio-analysis/7ELwHVSWfMNy4zEq1IIbWu",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,280773,FALSE,FALSE,"https://api.spotify.com/v1/tracks/7ELwHVSWfMNy4zEq1IIbWu",FALSE,"Let Me Love You",26,"https://p.scdn.co/mp3-preview/ade4bc914332bb68028110096d560c69137c67fa?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,2,"track","spotify:track:7ELwHVSWfMNy4zEq1IIbWu","album","https://api.spotify.com/v1/albums/0Tt2yDuJ0jiy0JwZzUZdlE","0Tt2yDuJ0jiy0JwZzUZdlE","Truth","1968-08","month",10,"album","spotify:album:0Tt2yDuJ0jiy0JwZzUZdlE","https://open.spotify.com/album/0Tt2yDuJ0jiy0JwZzUZdlE","USSM19917573","https://open.spotify.com/track/7ELwHVSWfMNy4zEq1IIbWu",NA,"E","minor","E minor"
"233","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.57,0.537,2,-8.798,1,0.04,0.786,0.157,0.121,0.391,104.89,"2x0uiOepdvCXYk8Wh8bXIk","https://api.spotify.com/v1/audio-analysis/2x0uiOepdvCXYk8Wh8bXIk",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,180772,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2x0uiOepdvCXYk8Wh8bXIk",FALSE,"Sit and Cry (The Blues)",25,"https://p.scdn.co/mp3-preview/3ea712403674211ae9f1b4af7b327039b7cca5ea?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,4,"track","spotify:track:2x0uiOepdvCXYk8Wh8bXIk","compilation","https://api.spotify.com/v1/albums/7I1hciUQhs0IlNPxR6yluS","7I1hciUQhs0IlNPxR6yluS","Blue On Blues","2002-05-07","day",12,"album","spotify:album:7I1hciUQhs0IlNPxR6yluS","https://open.spotify.com/album/7I1hciUQhs0IlNPxR6yluS","US2Y30612163","https://open.spotify.com/track/2x0uiOepdvCXYk8Wh8bXIk",NA,"D","major","D major"
"234","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.601,0.079,9,-16.254,1,0.182,0.868,2e-04,0.114,0.315,64.176,"0h0pAsjw7YVQyn43cbAPqF","https://api.spotify.com/v1/audio-analysis/0h0pAsjw7YVQyn43cbAPqF",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,363226,FALSE,FALSE,"https://api.spotify.com/v1/tracks/0h0pAsjw7YVQyn43cbAPqF",FALSE,"Downhearted Blues",23,"https://p.scdn.co/mp3-preview/ccef7efaa5a894f839374f435be7e57e2fbc7f3b?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,11,"track","spotify:track:0h0pAsjw7YVQyn43cbAPqF","album","https://api.spotify.com/v1/albums/3k3hqZqYl9XYgKC63wrKMq","3k3hqZqYl9XYgKC63wrKMq","The Original Delta Blues (Mojo Workin': Blues For The Next Generation)","1998","year",11,"album","spotify:album:3k3hqZqYl9XYgKC63wrKMq","https://open.spotify.com/album/3k3hqZqYl9XYgKC63wrKMq","USSM16500272","https://open.spotify.com/track/0h0pAsjw7YVQyn43cbAPqF",NA,"A","major","A major"
"235","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.476,0.446,3,-11.774,1,0.0598,0.566,0.00012,0.83,0.625,96.507,"5IGQhVuiVCPUtr7gatwbfM","https://api.spotify.com/v1/audio-analysis/5IGQhVuiVCPUtr7gatwbfM",3,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,211840,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5IGQhVuiVCPUtr7gatwbfM",FALSE,"Tired Of Your Jive - Live At The International Club, Chicago/1966",20,NA,TRUE,5,"track","spotify:track:5IGQhVuiVCPUtr7gatwbfM","album","https://api.spotify.com/v1/albums/1iYvqgZGYpBkkkTt37g0ti","1iYvqgZGYpBkkkTt37g0ti","Blues Is King (Live At The International Club, Chicago/1966)","1967-01-01","day",12,"album","spotify:album:1iYvqgZGYpBkkkTt37g0ti","https://open.spotify.com/album/1iYvqgZGYpBkkkTt37g0ti","USMC16611166","https://open.spotify.com/track/5IGQhVuiVCPUtr7gatwbfM",NA,"D#","major","D# major"
"236","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.516,0.604,3,-5.596,1,0.0511,0.558,1.87e-06,0.252,0.867,161.672,"0YwiXJVTCIqIuqqexiDOym","https://api.spotify.com/v1/audio-analysis/0YwiXJVTCIqIuqqexiDOym",4,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,159000,FALSE,FALSE,"https://api.spotify.com/v1/tracks/0YwiXJVTCIqIuqqexiDOym",FALSE,"Don't Drive Me Baby",17,NA,TRUE,20,"track","spotify:track:0YwiXJVTCIqIuqqexiDOym","album","https://api.spotify.com/v1/albums/1oKzIjaJ00OKzVxwjSfCXl","1oKzIjaJ00OKzVxwjSfCXl","The Complete Chess Masters","1997-01-01","day",45,"album","spotify:album:1oKzIjaJ00OKzVxwjSfCXl","https://open.spotify.com/album/1oKzIjaJ00OKzVxwjSfCXl","USMC15756876","https://open.spotify.com/track/0YwiXJVTCIqIuqqexiDOym",NA,"D#","major","D# major"
"237","37i9dQZF1DWWhiW4fdIska","Classic Blues Guitar","https://i.scdn.co/image/ab67706f00000003987ce5ed34acdcc198473d70","Spotify","spotify",0.568,0.306,7,-12.037,1,0.0908,0.163,6.67e-05,0.281,0.503,97.066,"79rWsO8ZlvekVEsGAzeFeA","https://api.spotify.com/v1/audio-analysis/79rWsO8ZlvekVEsGAzeFeA",3,"2020-10-21T20:41:20Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,192493,FALSE,FALSE,"https://api.spotify.com/v1/tracks/79rWsO8ZlvekVEsGAzeFeA",FALSE,"Blues Power",23,NA,TRUE,7,"track","spotify:track:79rWsO8ZlvekVEsGAzeFeA","compilation","https://api.spotify.com/v1/albums/4OlzrLmYCCqAXdEGS2UkJx","4OlzrLmYCCqAXdEGS2UkJx","The Very Best Of Albert King","2007-01-01","day",20,"album","spotify:album:4OlzrLmYCCqAXdEGS2UkJx","https://open.spotify.com/album/4OlzrLmYCCqAXdEGS2UkJx","USFI80700341","https://open.spotify.com/track/79rWsO8ZlvekVEsGAzeFeA",NA,"G","major","G major"
